booking_id,months_as_member,hours_before,day_of_week,part_of_day,category,attended,day_of_month
3267,26,41,Fri,AM,Gym,1,7
3268,6,19,Sat,AM,Class,1,8
3269,11,17,Mon,AM,Class,1,3
3270,10,41,Sun,AM,Gym,0,16
3271,19,35,Fri,AM,Gym,1,14
3272,28,36,Thu,PM,Gym,1,13
3273,5,24,Sun,AM,Class,1,9
3274,22,38,Tue,AM,Class,1,4
3275,14,49,Wednesday,AM,Class,1,12
3276,28,6,Fri,AM,Gym,1,14
3277,11,22,Wed,PM,Class,1,5
3278,12,12,Mon,AM,Gym,1,3
3279,14,41,Sun,AM,Class,1,23
3280,8,41,Thu,PM,Class,0,20
3281,66,41,Thu,AM,Gym,1,20
3282,8,41,Thu,PM,Gym,1,20
3283,3,41,Tue,PM,Gym,1,18
3284,4,41,Tue,AM,Gym,1,18
3285,7,41,Tue,PM,Gym,1,18
3286,8,41,Tue,AM,Gym,1,18
3287,23,41,Wed,PM,Gym,1,19
3288,9,41,Wed,AM,Gym,1,19
3289,7,41,Fri,AM,Class,1,21
3290,5,41,Fri,AM,Gym,1,21
3291,16,41,Fri,AM,Gym,0,21
3292,7,41,Fri,AM,Class,1,21
3293,9,41,Fri,AM,Gym,1,21
3294,39,41,Fri,AM,Class,1,21
3295,13,41,Fri,AM,Class,0,21
3296,17,41,Fri,AM,Gym,0,21
3297,12,41,Fri,AM,Gym,1,21
3298,19,41,Fri,AM,Gym,1,21
3299,9,41,Mon,AM,Gym,1,17
3300,16,41,Mon,AM,Class,1,17
3301,6,41,Mon,AM,Class,1,17
3302,13,41,Mon,AM,Gym,1,17
3303,20,41,Mon,AM,Class,1,17
3304,8,41,Mon,AM,Gym,1,17
3305,25,41,Mon,AM,Class,1,17
3306,16,41,Mon,AM,Class,1,17
3307,16,41,Mon,AM,Class,1,17
3308,8,41,Sat,AM,Gym,1,22
3309,16,41,Sat,AM,Gym,1,22
3310,8,41,Sun,AM,Class,1,23
3311,29,9,Thu,AM,Class,1,13
3312,20,17,Fri,AM,Class,1,14
3313,8,39,Sun,AM,Gym,0,9
3314,19,56,Sun,AM,Class,1,16
3315,5,26,Tue,PM,Gym,1,4
3316,6,41,Thu,AM,Class,1,13
3317,38,6,Tue,PM,Gym,1,11
3318,16,16,Sat,PM,Class,1,15
3319,36,12,Wed,AM,Class,1,5
3320,18,26,Sun,AM,Gym,1,16
3321,9,10,Thu,PM,Gym,1,13
3322,10,17,Fri,AM,Gym,1,7
3323,25,39,Fri,AM,Gym,1,14
3324,36,37,Sat,AM,Gym,1,15
3325,15,1,Sun,PM,Gym,1,9
3326,3,3,Tue,PM,Gym,1,11
3327,36,29,Tue,AM,Gym,1,11
3328,15,10,Wed,PM,Gym,1,12
3329,9,27,Wed,PM,Class,1,12
3330,7,28,Tue,AM,Gym,1,11
3331,19,19,Tue,PM,Class,1,4
3332,26,8,Tue,AM,Gym,1,11
3333,8,12,Mon,AM,Gym,1,3
3334,20,10,Thu,PM,Class,1,6
3335,8,31,Wed,AM,Class,1,5
3336,15,20,Thu,PM,Gym,1,6
3337,5,4,Mon,AM,Gym,0,3
3338,4,47,Tue,PM,Gym,0,4
3339,8,53,Sat,AM,Class,1,15
3340,11,51,Thu,AM,Gym,0,6
3341,15,19,Thu,AM,Gym,1,6
3342,40,7,Fri,AM,Class,1,7
3343,22,27,Thu,PM,Class,1,6
3344,7,22,Thu,PM,Class,1,13
3345,6,20,Thu,AM,Class,1,13
3346,31,31,Monday,AM,Gym,1,3
3347,5,23,Mon,PM,Class,0,10
3348,10,29,Thu,AM,Class,1,6
3349,9,7,Thu,AM,Class,1,6
3350,10,52,Thu,AM,Class,0,6
3351,12,46,Mon,AM,Gym,1,3
3352,9,56,Thu,AM,Gym,0,6
3353,15,39,Tue,AM,Gym,1,4
3354,6,37,Tue,AM,Class,0,4
3355,15,53,Mon,AM,Gym,1,10
3356,7,2,Mon,PM,Gym,1,10
3357,9,9,Sun,AM,Gym,1,16
3358,39,43,Mon,AM,Gym,1,10
3359,12,52,Fri,AM,Gym,0,7
3360,52,52,Wed,AM,Class,1,12
3361,18,30,Mon,AM,Class,0,10
3362,20,14,Tue,AM,Class,1,11
3363,10,45,Wed,PM,Gym,1,12
3364,8,45,Wed,PM,Class,1,5
3365,24,40,Fri,AM,Class,1,14
3366,57,1,Sat,AM,Gym,1,15
3367,16,32,Sat,AM,Class,1,15
3368,5,11,Sun,AM,Gym,1,16
3369,6,42,Sun,AM,Gym,1,23
3370,6,42,Sun,AM,Class,0,23
3371,22,42,Thu,AM,Gym,1,20
3372,14,42,Thu,AM,Gym,1,20
3373,13,42,Tue,PM,Gym,1,18
3374,6,42,Tue,AM,Class,0,18
3375,2,42,Tue,PM,Gym,1,18
3376,6,42,Fri,AM,Gym,1,21
3377,38,42,Fri,AM,Gym,1,21
3378,16,42,Fri,AM,Class,1,21
3379,22,42,Fri.,AM,Class,1,21
3380,6,42,Fri.,AM,Class,1,21
3381,21,42,Fri.,AM,Gym,1,21
3382,14,42,Mon,AM,Class,0,17
3383,10,42,Mon,AM,Gym,1,17
3384,8,42,Mon,AM,Gym,1,17
3385,35,42,Mon,AM,Class,1,17
3386,10,42,Mon,AM,Gym,0,17
3387,45,42,Mon,PM,Gym,1,17
3388,8,42,Sat,AM,Class,1,22
3389,3,42,Sat,AM,Gym,1,22
3390,5,42,Sat,AM,Class,0,22
3391,23,42,Sat,AM,Class,1,22
3392,16,13,Sun,AM,Class,1,9
3393,28,39,Wed,PM,Gym,1,5
3394,10,55,Tue,AM,Gym,0,4
3395,10,20,Mon,AM,Gym,1,3
3396,4,30,Sat,AM,Gym,1,8
3397,13,1,Mon,AM,Gym,1,10
3398,107,56,Tue,PM,Gym,1,4
3399,12,6,Mon,AM,Gym,1,10
3400,12,1,Fri,AM,Class,1,7
3401,7,1,Thu,PM,Gym,1,13
3402,27,3,Sat,AM,Gym,1,15
3403,12,52,Mon,PM,Class,1,10
3404,19,34,Fri,AM,Gym,1,7
3405,31,41,Sun,AM,Class,1,9
3406,11,5,Mon,AM,Class,1,10
3407,11,20,Sun,AM,Class,1,16
3408,12,17,Fri,AM,Class,1,14
3409,19,22,Fri.,AM,Class,1,7
3410,27,19,Thu,AM,Class,1,6
3411,3,39,Wed,AM,Class,1,12
3412,5,27,Fri,AM,Gym,1,7
3413,40,20,Sat,PM,Class,1,15
3414,10,17,Thu,AM,Class,0,13
3415,11,41,Sun,AM,Gym,1,9
3416,15,54,Tue,AM,Gym,1,4
3417,10,48,Fri,AM,Class,1,7
3418,3,56,Fri,AM,Gym,1,7
3419,15,50,Wed,AM,Class,1,5
3420,20,15,Thu,AM,Gym,1,13
3421,13,17,Tue,AM,Class,1,4
3422,4,9,Fri,AM,Gym,0,14
3423,20,17,Sun,PM,Class,1,16
3424,6,5,Wednesday,PM,Class,0,5
3425,59,33,Mon,AM,Class,1,10
3426,11,36,Thu,PM,Class,1,6
3427,5,34,Mon,AM,Gym,0,10
3428,6,25,Fri,AM,Gym,1,7
3429,13,37,Tue,AM,Gym,1,4
3430,19,46,Wednesday,AM,Class,1,12
3431,38,2,Mon,PM,Gym,1,3
3432,15,22,Thu,AM,Class,0,13
3433,19,56,Tue,AM,Class,1,11
3434,5,27,Fri,AM,Gym,1,7
3435,11,7,Mon,AM,Gym,1,3
3436,33,41,Wed,PM,Gym,1,12
3437,25,7,Mon,AM,Class,1,10
3438,23,22,Sun,AM,Class,1,9
3439,5,25,Tue,PM,Gym,0,4
3440,7,41,Thu,PM,Class,1,6
3441,10,18,Sun,AM,Gym,0,16
3442,42,28,Thu,AM,Gym,1,13
3443,9,40,Fri,AM,Gym,1,7
3444,13,54,Thu,AM,Gym,1,6
3445,17,24,Thu,AM,Gym,1,6
3446,6,22,Thu,PM,Class,1,6
3447,21,52,Sun,AM,Class,1,16
3448,10,43,Sat,PM,Gym,1,22
3449,13,43,Sat,PM,Gym,1,22
3450,1,43,Sat,AM,Class,1,22
3451,24,43,Sun,AM,Gym,1,23
3452,16,43,Sun,AM,Class,1,23
3453,10,43,Sun,AM,Class,1,23
3454,25,43,Sun,AM,Class,1,23
3455,6,43,Sun,AM,Class,1,23
3456,10,43,Sun,AM,Gym,1,23
3457,32,43,Thu,AM,Class,1,20
3458,11,43,Thu,AM,Gym,1,20
3459,10,43,Thu,PM,Class,0,20
3460,12,43,Tue,AM,Gym,1,18
3461,14,43,Tue,AM,Class,1,18
3462,18,43,Tue,AM,Class,1,18
3463,65,43,Wednesday,AM,Gym,1,19
3464,30,43,Fri,AM,Gym,1,21
3465,6,43,Fri,AM,Class,1,21
3466,13,43,Fri,AM,Class,1,21
3467,9,43,Fri,AM,Gym,1,21
3468,6,43,Fri,AM,Class,1,21
3469,9,43,Fri.,AM,Gym,1,21
3470,8,43,Mon,AM,Gym,1,17
3471,14,43,Mon,AM,Gym,1,17
3472,24,43,Mon,AM,Gym,1,17
3473,25,43,Sat,AM,Class,1,22
3474,17,43,Sat,AM,Class,1,22
3475,8,43,Sun,AM,Gym,1,23
3476,6,43,Thu,AM,Gym,1,20
3477,12,43,Thu,PM,Gym,1,20
3478,9,35,Sun,PM,Gym,1,9
3479,5,17,Thu,AM,Class,1,13
3480,8,8,Mon,AM,Gym,1,10
3481,3,32,Fri,AM,Class,1,14
3482,8,11,Thu,AM,Class,1,13
3483,7,51,Wed,PM,Class,1,12
3484,13,12,Fri,AM,Class,1,14
3485,9,45,Mon,AM,Class,1,10
3486,14,19,Fri,AM,Class,1,7
3487,11,43,Sat,AM,Gym,1,8
3488,5,40,Tue,PM,Gym,1,4
3489,17,28,Sun,AM,Gym,1,16
3490,16,17,Thu,PM,Class,1,13
3491,21,25,Fri,AM,Gym,1,7
3492,6,53,Thu,AM,Class,1,13
3493,17,41,Mon,PM,Class,1,10
3494,8,49,Monday,AM,Gym,1,3
3495,5,42,Thu,AM,Class,1,13
3496,18,46,Sun,PM,Class,1,9
3497,14,15,Thu,PM,Class,0,6
3498,5,39,Sat,AM,-,1,8
3499,13,38,Fri,AM,Gym,1,14
3500,7,15,Mon,AM,Gym,1,3
3501,18,11,Thu,AM,Class,1,6
3502,15,28,Thu,AM,Gym,1,6
3503,22,25,Thu,PM,Class,1,6
3504,6,1,Tue,PM,Class,1,4
3505,6,37,Fri,AM,Class,1,14
3506,18,14,Thu,AM,Gym,1,6
3507,3,45,Sat,AM,Class,0,8
3508,11,54,Fri,AM,-,1,7
3509,19,22,Fri,AM,Class,1,14
3510,22,29,Mon,AM,Class,1,3
3511,16,16,Fri,AM,Gym,1,14
3512,4,48,Tue,PM,Class,1,11
3513,11,46,Fri,PM,Gym,0,7
3514,20,34,Wednesday,PM,Gym,1,5
3515,11,34,Wednesday,PM,Gym,1,12
3516,13,4,Sat,AM,Gym,1,8
3517,5,16,Thu,AM,Class,1,13
3518,14,14,Tue,PM,Class,1,11
3519,12,24,Sat,AM,Gym,1,8
3520,10,27,Wed,PM,Class,0,5
3521,16,25,Fri,AM,Class,0,14
3522,20,6,Fri,AM,Class,1,7
3523,16,44,Fri,AM,Class,1,21
3524,19,44,Thu,PM,Gym,1,20
3525,23,44,Tue,PM,Class,1,18
3526,3,44,Tue,AM,Class,1,18
3527,15,44,Fri,AM,Class,1,21
3528,14,44,Fri,AM,Gym,1,21
3529,10,44,Fri,AM,Class,1,21
3530,7,44,Fri,AM,Gym,1,21
3531,12,44,Mon,PM,-,1,17
3532,24,44,Mon,AM,Gym,1,17
3533,21,44,Mon,AM,Class,1,17
3534,15,44,Mon,AM,Gym,1,17
3535,8,44,Mon,AM,Class,1,17
3536,73,44,Sat,AM,Gym,1,22
3537,7,44,Sat,PM,Gym,1,22
3538,15,44,Sun,AM,Gym,1,23
3539,7,44,Sun,AM,Class,1,23
3540,11,44,Sun,AM,Gym,1,23
3541,10,44,Sun,PM,Gym,1,23
3542,12,44,Sun,AM,Gym,1,23
3543,39,44,Thu,AM,Gym,1,20
3544,11,44,Thu,PM,Gym,0,20
3545,12,44,Thu,AM,Gym,0,20
3546,5,44,Tue,AM,Class,0,18
3547,8,44,Tue,PM,Gym,0,18
3548,6,44,Tue,PM,Class,1,18
3549,7,48,Tue,PM,Gym,1,11
3550,5,3,Tue,AM,Gym,1,4
3551,8,54,Mon,AM,Gym,1,10
3552,7,14,Thu,AM,Gym,1,13
3553,7,4,Fri.,PM,Gym,1,14
3554,13,31,Fri,AM,Gym,1,14
3555,29,16,Thu,PM,Gym,1,13
3556,20,27,Fri,AM,Gym,0,14
3557,17,50,Fri,AM,Gym,1,14
3558,40,30,Tue,PM,Class,1,11
3559,12,55,Fri,AM,Class,1,7
3560,36,11,Mon,PM,Class,1,3
3561,6,32,Tue,PM,Class,1,11
3562,14,42,Sat,AM,Gym,1,8
3563,13,12,Fri,AM,Gym,1,7
3564,4,4,Thu,AM,Gym,0,6
3565,12,37,Thu,AM,Gym,1,13
3566,10,43,Wed,AM,Class,0,12
3567,14,48,Mon,AM,Class,1,3
3568,5,21,Fri,AM,Gym,1,14
3569,8,22,Sat,AM,Gym,1,15
3570,25,11,Fri.,AM,Class,1,7
3571,26,25,Sun,PM,Gym,1,16
3572,24,39,Fri,AM,Gym,1,14
3573,13,32,Fri,AM,Class,1,14
3574,19,30,Sun,AM,Gym,1,16
3575,13,17,Thu,AM,Class,1,6
3576,4,47,Fri,AM,Class,1,14
3577,14,46,Mon,PM,Class,1,10
3578,14,46,Sun,PM,Gym,1,16
3579,4,4,Thu,PM,Gym,1,6
3580,13,15,Sun,AM,Class,1,16
3581,9,31,Sun,PM,Class,1,16
3582,7,36,Sun,AM,Gym,1,16
3583,15,18,Thu,AM,Gym,1,6
3584,5,44,Wed,PM,Gym,1,12
3585,26,56,Tue,AM,Gym,1,11
3586,17,17,Mon,AM,Gym,1,10
3587,28,13,Fri,AM,Class,1,7
3588,20,2,Sun,AM,Gym,1,9
3589,27,29,Sat,AM,Class,1,8
3590,9,54,Thu,AM,Gym,1,13
3591,11,31,Sun,AM,Gym,1,9
3592,20,12,Wed,AM,Gym,1,12
3593,9,22,Fri,AM,Class,1,7
3594,23,49,Sat,AM,Class,1,8
3595,34,11,Thu,AM,Class,1,6
3596,5,50,Sun,AM,Class,0,16
3597,34,6,Tue,PM,Class,1,11
3598,6,18,Fri,AM,Class,1,14
3599,12,35,Tue,AM,Gym,1,11
3600,32,45,Tue,PM,Class,0,18
3601,19,45,Tue,AM,Gym,0,18
3602,11,45,Wed,AM,Class,1,19
3603,12,45,Wed,PM,Class,1,19
3604,9,45,Wed,AM,Gym,1,19
3605,25,45,Wednesday,PM,Class,1,19
3606,25,45,Fri,AM,Gym,1,21
3607,15,45,Fri,AM,Class,1,21
3608,5,45,Fri.,AM,Class,1,21
3609,13,45,Fri.,AM,Gym,1,21
3610,23,45,Fri.,AM,Class,1,21
3611,2,45,Mon,AM,Gym,1,17
3612,9,45,Mon,AM,Gym,0,17
3613,9,45,Mon,AM,Class,1,17
3614,16,45,Mon,AM,Class,1,17
3615,33,45,Mon,AM,Class,1,17
3616,20,45,Mon,AM,Gym,1,17
3617,4,45,Sat,AM,Class,1,22
3618,12,8,Tue,PM,Gym,1,4
3619,17,11,Mon,PM,Class,0,10
3620,6,41,Fri,AM,Class,1,14
3621,4,48,Thu,AM,Gym,1,13
3622,7,21,Thu,AM,Gym,1,13
3623,26,17,Sun,AM,Class,0,9
3624,53,27,Tue,AM,Gym,1,4
3625,5,11,Wed,AM,Class,0,5
3626,20,42,Mon,AM,Class,1,10
3627,19,9,Thu,AM,Gym,0,13
3628,9,50,Thu,AM,Gym,1,13
3629,12,21,Mon,AM,Class,1,10
3630,10,54,Sun,AM,Class,1,16
3631,15,44,Thu,PM,Gym,1,13
3632,7,14,Sun,AM,Gym,1,9
3633,36,39,Sat,AM,Class,0,15
3634,19,6,Thu,PM,Class,1,13
3635,18,8,Tue,AM,Class,1,11
3636,12,27,Thu,AM,Gym,1,13
3637,14,11,Wed,PM,Gym,1,12
3638,8,25,Wednesday,AM,Gym,1,5
3639,17,23,Sat,PM,Class,1,15
3640,36,42,Fri,AM,Gym,1,7
3641,22,8,Tue,AM,Gym,1,4
3642,33,40,Fri,AM,Class,1,14
3643,9,11,Sat,PM,Gym,1,15
3644,6,34,Wed,PM,Gym,0,5
3645,9,27,Mon,AM,Gym,1,10
3646,15,30,Sat,AM,Class,1,15
3647,5,50,Thu,AM,Class,1,6
3648,7,12,Wed,PM,Gym,0,5
3649,7,16,Sun,AM,Gym,0,16
3650,8,40,Sat,PM,Gym,0,8
3651,8,40,Thu,AM,Class,1,6
3652,24,41,Tue,AM,Gym,1,4
3653,11,52,Sat,AM,Class,1,15
3654,12,48,Wed,PM,Gym,0,5
3655,15,28,Wednesday,AM,Gym,1,5
3656,24,41,Mon,AM,Gym,1,10
3657,29,8,Thu,PM,Gym,1,6
3658,19,25,Fri,AM,Class,0,14
3659,11,54,Fri,AM,Class,1,14
3660,8,20,Tue,PM,Gym,1,11
3661,8,30,Sun,AM,Gym,1,9
3662,9,25,Thu,PM,Gym,1,6
3663,3,38,Sat,AM,Gym,1,8
3664,19,47,Tue,PM,Class,1,4
3665,21,38,Fri,AM,Gym,1,14
3666,5,5,Tue,AM,Gym,1,11
3667,3,6,Wed,AM,Gym,0,5
3668,11,41,Mon,AM,Gym,1,3
3669,6,3,Tue,PM,Gym,1,4
3670,8,19,Tue,PM,Gym,0,4
3671,5,46,Sat,AM,Gym,1,22
3672,17,46,Sat,AM,Gym,0,22
3673,29,46,Sun,AM,Gym,1,23
3674,10,46,Sun,AM,Class,0,23
3675,4,46,Sun,AM,Gym,1,23
3676,30,46,Sun,AM,Gym,1,23
3677,9,46,Sun,AM,Class,1,23
3678,6,46,Sun,AM,Class,0,23
3679,15,46,Sun,PM,Gym,1,23
3680,9,46,Thu,AM,Gym,1,20
3681,7,46,Thu,AM,Gym,0,20
3682,5,46,Thu,PM,Class,1,20
3683,6,46,Tue,AM,Class,1,18
3684,16,46,Tue,AM,Class,1,18
3685,25,46,Tue,AM,Class,1,18
3686,6,46,Tue,AM,Gym,1,18
3687,9,46,Tue,PM,Class,1,18
3688,6,46,Tue,PM,Gym,0,18
3689,17,46,Wed,PM,Gym,1,19
3690,21,46,Fri,AM,Gym,1,21
3691,6,46,Fri,AM,Gym,1,21
3692,12,46,Fri,AM,Class,1,21
3693,10,46,Fri,AM,Gym,1,21
3694,15,46,Fri,AM,Class,1,21
3695,18,46,Fri,AM,Class,1,21
3696,11,46,Mon,AM,Gym,1,17
3697,14,45,Fri,AM,Class,1,14
3698,13,12,Thu,AM,-,1,13
3699,6,36,Sun,AM,Gym,1,9
3700,9,32,Fri,AM,Class,1,14
3701,11,23,Mon,PM,Gym,1,3
3702,7,2,Fri,AM,Gym,0,7
3703,55,48,Tue,PM,Gym,1,11
3704,12,15,Fri,AM,Gym,1,7
3705,13,37,Wed,PM,Gym,1,12
3706,9,30,Sat,AM,Gym,1,15
3707,12,22,Sat,AM,Gym,1,8
3708,16,39,Fri,AM,Gym,1,14
3709,24,21,Tue,AM,Class,0,11
3710,27,18,Fri,AM,Gym,1,7
3711,16,54,Thu,AM,Gym,1,6
3712,9,16,Fri,AM,Gym,1,14
3713,27,20,Mon,PM,Class,1,10
3714,4,46,Thu,PM,Gym,1,13
3715,6,31,Tue,PM,Class,1,4
3716,25,40,Fri,AM,Gym,1,14
3717,6,25,Sat,PM,Gym,1,15
3718,15,27,Sat,AM,Class,1,8
3719,12,48,Thu,AM,Gym,1,13
3720,8,44,Fri,AM,Gym,1,7
3721,20,43,Fri,AM,Gym,1,7
3722,12,38,Mon,AM,Class,1,3
3723,10,2,Sun,PM,Gym,1,9
3724,12,33,Thu,PM,Gym,1,6
3725,14,48,Tue,AM,Class,0,11
3726,11,48,Wed,PM,Gym,1,12
3727,8,46,Wed,AM,Gym,1,12
3728,18,47,Fri,AM,Gym,0,14
3729,11,4,Sun,AM,Class,1,16
3730,6,41,Thu,PM,Gym,1,13
3731,14,40,Thu,PM,Gym,1,13
3732,15,13,Mon,AM,Gym,1,3
3733,15,39,Mon,AM,Gym,0,10
3734,15,25,Thu,AM,Gym,1,13
3735,32,27,Tue,PM,Gym,1,11
3736,10,30,Mon,AM,Gym,1,3
3737,50,55,Mon,AM,Class,1,3
3738,4,35,Wed,PM,Class,1,12
3739,21,18,Sun,AM,Gym,1,9
3740,20,56,Thu,PM,Class,1,6
3741,19,13,Thu,AM,Class,1,13
3742,8,34,Sat,AM,Gym,1,15
3743,12,34,Fri,AM,Gym,1,14
3744,21,38,Tue,PM,Gym,1,4
3745,6,5,Tue,PM,Class,0,4
3746,8,53,Sun,AM,Class,1,9
3747,53,3,Sun,AM,Gym,0,9
3748,9,47,Mon,AM,Gym,1,17
3749,6,47,Mon,AM,Gym,1,17
3750,20,47,Mon,AM,Class,1,17
3751,5,47,Sat,AM,Gym,1,22
3752,16,47,Sat,AM,Gym,1,22
3753,21,47,Sat,AM,Gym,1,22
3754,24,47,Sat,AM,Class,0,22
3755,6,47,Sat,AM,Gym,1,22
3756,48,47,Sun,AM,Gym,1,23
3757,18,47,Sun,AM,Gym,1,23
3758,8,47,Thu,AM,Class,1,20
3759,34,47,Thu,AM,Gym,1,20
3760,13,47,Thu,AM,Class,1,20
3761,21,47,Tue,AM,Gym,0,18
3762,11,47,Tue,PM,Gym,1,18
3763,8,47,Wed,PM,Class,1,19
3764,10,47,Wednesday,PM,Class,1,19
3765,10,47,Fri,AM,Class,1,21
3766,7,47,Fri,AM,Gym,1,21
3767,10,47,Fri,AM,Class,1,21
3768,8,47,Fri,AM,Gym,1,21
3769,55,47,Fri,AM,Class,1,21
3770,27,47,Fri,AM,Gym,1,21
3771,15,47,Fri,AM,Gym,1,21
3772,3,47,Fri,AM,Class,1,21
3773,9,47,Fri,AM,Class,0,21
3774,8,47,Mon,AM,Gym,1,17
3775,19,47,Mon,AM,Class,1,17
3776,57,47,Mon,AM,Gym,1,17
3777,3,47,Mon,PM,Gym,1,17
3778,9,47,Mon,AM,Class,0,17
3779,23,47,Mon,PM,Class,1,17
3780,18,47,Mon,AM,Class,1,17
3781,38,47,Sat,AM,Gym,1,22
3782,17,47,Sat,AM,Gym,1,22
3783,5,47,Sun,PM,Class,1,23
3784,13,49,Sat,AM,Class,1,15
3785,23,5,Fri,AM,Class,1,7
3786,14,4,Mon,AM,Class,1,3
3787,8,50,Monday,AM,Class,1,3
3788,7,2,Wednesday,AM,Gym,1,5
3789,14,37,Mon,AM,Class,1,10
3790,13,18,Fri,AM,Gym,0,14
3791,29,48,Thu,AM,Gym,1,13
3792,17,47,Mon,AM,Gym,1,3
3793,9,52,Sun,AM,Gym,0,16
3794,22,44,Sun,AM,Class,1,16
3795,7,26,Sat,AM,Gym,1,8
3796,18,10,Sat,PM,Class,1,8
3797,9,25,Sun,PM,Class,1,9
3798,26,18,Thu,AM,Gym,1,6
3799,5,41,Tue,PM,Class,1,11
3800,8,8,Thu,AM,Gym,1,6
3801,5,27,Tue,PM,Gym,1,4
3802,29,12,Thu,PM,Class,1,13
3803,5,27,Sat,AM,Class,1,8
3804,17,4,Sat,AM,Class,1,8
3805,17,24,Thu,AM,Gym,1,13
3806,8,33,Mon,AM,Gym,1,3
3807,13,15,Sun,PM,Gym,1,9
3808,17,4,Thu,AM,Gym,1,6
3809,4,29,Fri,AM,Class,1,7
3810,8,16,Sun,AM,Gym,1,16
3811,47,53,Sat,PM,Class,1,15
3812,6,56,Thu,AM,Gym,1,13
3813,3,25,Sun,AM,Gym,1,9
3814,8,17,Fri,AM,Gym,1,14
3815,7,48,Sun,AM,Class,1,9
3816,37,45,Sat,PM,Gym,1,8
3817,14,32,Sun,AM,Gym,1,9
3818,18,50,Wednesday,PM,Gym,1,12
3819,10,36,Sun,PM,Class,0,16
3820,7,14,Fri,AM,Gym,1,7
3821,19,30,Sat,AM,Gym,1,8
3822,6,44,Tue,AM,Class,1,4
3823,9,19,Wed,PM,-,0,12
3824,13,10,Thu,AM,Class,0,13
3825,11,48,Sun,PM,Gym,1,23
3826,14,48,Sun,AM,Gym,1,23
3827,16,48,Sun,AM,Gym,1,23
3828,21,48,Sun,AM,Class,1,23
3829,20,48,Thu,AM,Gym,1,20
3830,20,48,Thu,PM,Class,1,20
3831,19,48,Thu,AM,Gym,1,20
3832,8,48,Thu,AM,Gym,0,20
3833,7,48,Wednesday,AM,Gym,1,19
3834,11,48,Fri,AM,Gym,1,21
3835,17,48,Mon,AM,Class,1,17
3836,12,48,Mon,AM,Class,1,17
3837,19,48,Sat,AM,Gym,1,22
3838,17,48,Sat,AM,Gym,1,22
3839,20,48,Sat,AM,Class,1,22
3840,9,48,Sun,AM,Gym,1,23
3841,20,48,Sun,AM,Gym,1,23
3842,10,48,Sun,AM,Gym,1,23
3843,8,48,Sun,AM,Gym,1,23
3844,7,48,Thu,AM,Class,1,20
3845,14,48,Thu,AM,Class,1,20
3846,38,48,Thu,AM,Class,1,20
3847,13,48,Thu,PM,Gym,1,20
3848,5,48,Thu,AM,Gym,1,20
3849,5,48,Thu,AM,-,1,20
3850,16,48,Tue,PM,Class,1,18
3851,6,48,Tue,PM,Class,1,18
3852,15,39,Wed,PM,Gym,1,5
3853,18,8,Wednesday,PM,Gym,0,5
3854,148,6,Thu,PM,Class,1,6
3855,13,21,Sun,PM,Gym,1,9
3856,13,23,Thu,AM,Gym,1,6
3857,6,52,Mon,AM,Gym,1,10
3858,23,18,Fri,AM,Gym,1,14
3859,17,2,Thu,AM,Class,0,6
3860,8,38,Mon,AM,Gym,1,10
3861,16,51,Tue,AM,Gym,0,11
3862,16,36,Fri.,AM,Gym,1,7
3863,8,41,Sat,AM,Gym,1,8
3864,13,25,Thu,AM,Class,1,6
3865,8,22,Mon,AM,Class,1,10
3866,18,17,Sat,AM,Gym,1,15
3867,6,30,Sun,AM,Gym,1,9
3868,19,38,Fri,AM,Gym,1,14
3869,8,16,Fri,AM,Class,1,14
3870,6,44,Tue,PM,Class,1,4
3871,19,11,Wed,PM,Class,1,5
3872,24,24,Wednesday,PM,Gym,1,12
3873,10,32,Wed,PM,Gym,1,5
3874,18,42,Thu,PM,Gym,1,13
3875,16,14,Mon,AM,Gym,1,3
3876,20,55,Fri.,AM,Class,1,14
3877,11,7,Fri,AM,Gym,1,7
3878,13,39,Sun,PM,Gym,1,9
3879,14,18,Wed,PM,Gym,1,5
3880,15,3,Sun,AM,Gym,1,9
3881,14,47,Tue,AM,Class,1,11
3882,22,31,Fri,AM,Class,1,14
3883,29,22,Monday,AM,Gym,0,10
3884,14,5,Sun,AM,Class,0,9
3885,16,39,Thu,AM,Class,1,13
3886,10,36,Fri,AM,Gym,1,7
3887,2,30,Fri,AM,Gym,1,7
3888,22,3,Fri,AM,Gym,1,14
3889,18,19,Mon,AM,Gym,1,10
3890,38,44,Tue,AM,Class,1,11
3891,7,18,Fri,AM,Gym,1,7
3892,2,5,Thu,AM,Gym,1,6
3893,45,37,Tue,AM,Gym,1,4
3894,19,47,Fri,AM,Class,1,7
3895,5,52,Thu,AM,Gym,1,13
3896,18,5,Tue,AM,Gym,1,4
3897,11,35,Fri,AM,Gym,1,14
3898,16,16,Sun,AM,Gym,1,16
3899,6,30,Sat,AM,Gym,1,8
3900,8,11,Fri,AM,Class,1,7
3901,19,47,Sun,AM,Gym,1,9
3902,5,12,Fri,AM,Gym,1,7
3903,22,13,Thu,AM,Class,1,6
3904,16,32,Mon,AM,Gym,1,10
3905,11,2,Thu,AM,Gym,1,13
3906,6,51,Fri,AM,Gym,0,14
3907,6,49,Tue,AM,Gym,1,18
3908,16,49,Tue,AM,Class,1,18
3909,14,49,Wed,AM,Gym,1,19
3910,11,49,Wed,AM,Class,1,19
3911,12,49,Fri,AM,Gym,1,21
